time,x,y,z
182072,.030,.012,-.033
182095,.073,.022,-.016
182110,.101,.027,-.005
182133,.082,.015,-.001
182147,.024,-.006,.009
182177,-.012,-.026,.019
182190,-.017,-.029,.015
182214,-.010,-.032,.017
182228,-.004,-.035,.032
182248,-.001,-.028,.048
182267,-.000,-.018,.055
182285,.021,-.002,.054
182303,.051,.018,.049
182324,.068,.029,.041
182351,.069,.024,.024
182371,.043,.020,.010
182387,.015,.010,.015
182403,.008,-.002,.010
182424,.016,-.013,-.011
182444,.023,-.027,-.033
182462,-.050,-.002,-.053
182489,-.644,.134,-.071
182502,-2.418,.349,-.084
182526,-5.219,.296,-.117
182540,-8.225,-.153,-.215
182558,-11.015,-.469,-.139
182583,-14.022,-.126,.149
182598,-17.440,.136,.262
182624,-19.029,-.528,.289
182637,-19.145,-.842,.577
182662,-16.243,-.602,1.166
182674,-7.952,-.285,.868
182696,.915,-.608,.143
182712,5.826,.082,-.354
182734,7.178,.907,-.549
182756,8.802,1.268,-.341
182774,12.684,1.421,.115
182796,18.849,.327,-.460
182812,22.017,-.754,-1.232
182832,22.850,-.136,-1.522
182852,18.436,1.946,-1.424
182874,7.555,1.372,-1.094
182894,-2.976,.264,-1.159
182910,-9.513,-.414,-.677
182940,-12.759,-1.199,.452
182948,-14.904,-1.274,1.558
182967,-18.193,-.814,1.364
182997,-19.389,-.880,.501
183008,-17.553,-1.569,.184
183026,-15.359,-1.764,.366
183045,-11.405,-.971,.377
183063,-3.777,-.277,-.100
183090,3.479,-.226,-.601
183104,6.813,.194,-.983
183128,6.236,.527,-.912
183145,5.869,.535,-.212
183170,7.540,.627,.180
183184,10.895,.881,-.112
183201,13.747,.490,-.661
183221,14.828,.166,-.916
183286,15.132,.097,-.911
183291,14.376,.282,-.841
183343,9.540,.975,-.655
183350,4.616,1.137,-.418
183352,-.620,.628,-.045
183368,-3.433,-.373,.339
183442,-2.610,-.517,.291
183458,-.076,.022,-.353
183459,1.268,.519,.273
183462,.073,.127,.239
183482,-.787,-.219,-.082
183517,-.681,-.195,-.107
183533,.304,.079,.110
183551,.168,.013,.045
183572,-.098,-.056,.006
183592,-.171,-.065,.033
183619,-.036,-.038,.041
183631,.118,-.001,.020
183648,.089,.010,.011
183677,-.049,-.009,.009
183690,-.137,-.013,-.001
183708,-.067,.009,-.005
183725,.063,.044,-.001
183747,.072,.053,.011
183767,.068,.018,.004
183785,.107,.020,-.009
183807,.034,.015,.004
183825,-.080,-.029,.015
183843,-.072,-.049,.003
183864,-.031,-.029,.010
183885,.006,-.035,.036
183903,.035,-.034,.042
183929,.019,-.038,.045
183944,-.010,-.043,.056
183963,-.025,-.043,.054
183982,-.015,-.054,.053
184009,.002,-.051,.058
184024,-.023,-.050,.060
184047,-.075,-.059,.067
184061,-.093,-.059,.074
184080,-.058,-.044,.071
184099,-.001,-.021,.070
184126,.028,-.009,.074
184137,.015,-.012,.067
184158,-.031,-.010,.060
184177,-.055,-.012,.056
184201,-.056,-.010,.050
184214,-.059,-.010,.048
184241,-.054,-.007,.065
184254,-.018,-.002,.072
184279,.017,-.002,.060
184302,.013,-.009,.063
184314,.013,-.026,.076
184333,.021,-.042,.071
184352,.011,-.050,.064
184376,-.005,-.056,.065
184390,-.006,-.054,.064
184420,-.005,-.051,.056
184432,-.017,-.054,.059
184449,-.021,-.048,.070
184473,.010,-.040,.070
184495,.034,-.028,.066
184512,.045,-.023,.071
184535,.037,-.020,.070
184549,.037,-.018,.067
184566,.038,-.017,.067
184586,.023,-.015,.070
184611,.007,-.020,.056
184629,-.001,-.011,.044
184649,.012,-.001,.041
184667,.023,.012,.032
184690,.016,.013,.030
184711,.008,.018,.033
184722,-.000,.028,.028
184741,-.016,.032,.017
184762,-.018,.031,.013
184783,.005,.035,.000
184800,.015,.042,-.011
184821,.004,.037,-.011
184839,-.016,.026,-.012
184858,-.020,.015,-.008
184879,-.009,.007,-.003
184911,-.003,.001,-.006
184917,-.009,-.006,-.011
184938,-.005,-.004,-.013
184955,.001,.001,-.017
184978,-.000,-.004,-.019
184993,-.007,-.007,-.023
185012,-.023,-.006,-.035
185036,-.029,-.001,-.046
185055,-.018,.004,-.046
185074,.004,.006,-.046
185095,.013,.012,-.057
185113,.007,.005,-.063
185133,.006,.001,-.069
185153,.008,-.007,-.066
185172,.015,-.020,-.053
185193,.023,-.029,-.049
185212,.023,-.035,-.046
185231,.008,-.050,-.033
185251,.005,-.049,-.020
185269,.016,-.039,-.017
185286,.017,-.033,-.019
185306,.007,-.031,-.017
185324,-.001,-.028,-.016
185346,-.004,-.021,-.018
185372,.004,-.017,-.012
185386,.026,-.015,-.001
185414,.045,-.005,.009
185426,.035,-.011,.020
185450,.004,-.018,.027
185470,-.020,-.028,.043
185483,-.020,-.024,.045
185503,-.005,-.013,.024
185528,.008,-.009,.009
185546,.019,.000,.020
185560,.028,.002,.028
185586,.024,.000,.028
185601,-.009,-.006,.027
185622,-.032,-.015,.021
185640,-.020,-.010,.011
185663,.015,.001,.003
185683,.002,.002,.013
185703,-.009,-.007,.019
185719,.002,-.006,.013
185733,.008,-.010,.010
185761,-.006,-.016,.014
185781,-.012,-.020,.011
185795,-.010,-.018,.000
185815,.001,-.016,-.005
185835,-.000,-.013,-.006
185852,.005,-.011,-.018
185873,-.003,-.007,-.029
185898,-.015,-.005,-.030
185912,-.023,-.004,-.031
185933,-.015,.001,-.035
185950,.001,.012,-.039
185971,-.004,.015,-.042
185989,-.025,.012,-.040
186013,-.022,.011,-.042
186030,-.000,.013,-.046
186048,-.001,.013,-.045
186068,-.031,.007,-.040
186093,-.049,-.002,-.033
186108,-.025,.004,-.031
186127,.011,.012,-.040
186145,.004,.005,-.034
186172,-.020,-.005,-.019
186184,-.018,.001,-.022
186209,-.025,.005,-.022
186224,-.031,.004,-.012
186241,-.029,.006,-.014
186271,-.036,.017,-.023
186289,-.054,.023,-.028
186301,-.060,.032,-.029
186324,-.031,.042,-.035
186340,-.005,.056,-.034
186358,-.014,.057,-.028
186379,-.051,.053,-.025
186400,-.054,.046,-.028
186428,-.020,.053,-.028
186443,.001,.059,-.017
186458,.004,.053,-.018
186482,-.004,.043,-.025
186498,-.026,.032,-.028
186519,-.039,.021,-.029
186542,-.020,.021,-.029
186554,.008,.027,-.024
186581,.018,.023,-.016
186594,.015,.020,-.009
186611,.021,.016,.000
186632,.039,.012,.008
186652,.041,.009,.011
186676,.012,.005,.013
186692,-.017,.002,.019
186719,-.004,.009,.025
186730,.038,.024,.020
186757,.044,.028,.005
186774,.011,.022,-.005
186787,-.001,.018,-.009
186809,.010,.024,-.012
186827,.008,.029,-.007
186848,-.004,.027,-.008
186880,-.000,.029,-.024
186884,.005,.032,-.034
186906,.002,.028,-.035
186924,.001,.021,-.035
186945,.035,.017,-.040
186967,.045,.004,-.033
186986,.004,-.021,-.023
187004,-.037,-.044,-.020
187023,-.048,-.050,-.019
187043,-.044,-.044,-.014
187061,-.036,-.031,-.005
187082,-.007,-.009,.000
187100,.005,.010,.002
187122,-.009,.021,.009
187139,-.050,.024,.020
187158,-.121,.033,.024
187179,-.408,.083,.030
187206,-1.416,.250,.041
187222,-3.186,.219,.071
187245,-5.472,.144,.027
187259,-8.474,.176,-.014
187282,-12.671,-.093,.006
187300,-16.903,-.779,.014
187312,-19.246,-1.304,.149
187335,-19.169,-1.393,.665
187359,-16.745,-.946,1.058
187372,-10.832,.045,.912
187393,-2.080,.392,.267
187410,4.671,.031,-.183
187437,9.088,.318,-.575
187451,11.418,.968,-.372
187476,12.596,1.374,-.020
187497,16.205,1.206,-.293
187512,18.812,-.671,-1.075
187531,20.921,-.743,-1.832
187550,20.239,1.195,-1.945
187573,11.340,1.360,-1.028
187588,-1.013,.723,-.790
187613,-9.767,-.094,-.405
187626,-12.682,-2.164,.719
187644,-12.366,-1.917,1.196
187673,-14.030,-.375,1.020
187690,-16.464,-.552,.708
187710,-17.082,-.798,.284
187724,-16.276,-1.096,.362
187749,-14.651,-1.085,.598
187769,-9.851,-.706,.381
187788,-2.037,-.734,-.012
187807,4.051,-.635,-.115
187823,6.925,.133,-.385
187844,7.672,.604,-.353
187869,8.320,.733,-.028
187880,9.263,.832,.089
187912,11.322,.949,-.107
187927,14.261,.257,-.427
187965,16.009,-.494,-.791
187967,17.098,.145,-1.159
188064,16.251,1.299,-1.103
188080,10.637,1.491,-.677
188088,2.743,1.031,-.323
188090,-3.777,.133,-.144
188091,-5.596,-1.205,.424
188117,.686,.059,-.590
188123,2.537,.567,-.220
188174,2.223,.731,.428
188182,.539,.110,.357
188184,-.868,-.436,-.007
188197,-1.004,-.453,-.091
188214,-.276,-.202,.032
188232,.364,-.001,.180
188251,.441,.012,.191
188270,.156,-.066,.099
188296,-.056,-.097,.077
188306,-.050,-.061,.119
188328,.054,-.020,.120
188348,.100,.000,.100
188374,.072,.001,.105
188388,.041,.009,.119
188406,.082,.015,.120
188423,.133,.032,.130
188453,.123,.031,.141
188463,.090,.004,.141
188481,.059,-.004,.133
188501,.017,-.006,.129
188522,-.029,.005,.122
188541,-.049,.004,.121
188563,-.031,.020,.115
188578,.028,.033,.105
188599,.080,.048,.082
188617,.083,.050,.072
188639,.061,.050,.086
188658,.062,.053,.104
188684,.111,.043,.107
188699,.172,.027,.103
188718,.164,.018,.100
188741,.083,-.002,.104
188763,.029,-.018,.098
188782,.028,-.024,.086
188803,.050,-.007,.091
188818,.059,-.004,.105
188854,.062,-.005,.105
188859,.080,-.009,.097
188882,.090,-.005,.107
188896,.051,-.007,.105
188913,-.004,-.020,.085
188932,-.022,-.027,.076
188952,-.003,-.013,.075
188973,.013,-.004,.069
188990,.015,.001,.065
189011,.026,.000,.069
189031,.023,.002,.078
189052,-.006,.002,.082
189071,-.025,-.010,.083
189091,-.017,-.010,.081
189106,-.014,-.012,.087
189130,-.014,-.011,.087
189148,-.026,-.020,.078
189166,-.040,-.020,.072
189185,-.043,-.018,.061
189212,-.049,-.017,.039
189233,-.037,-.007,.022
189244,-.027,.002,.015
189272,-.015,.011,.016
189285,.006,.016,.014
189313,.018,.015,.005
189323,.016,.010,.005
189340,.008,.001,.011
189362,-.001,-.011,.015
189384,-.001,-.022,.017
189400,.002,-.026,.020
189420,-.003,-.029,.024
189440,-.022,-.039,.017
189457,-.062,-.042,.010
189484,-.080,-.039,.002
189499,-.058,-.022,-.005
189519,-.022,.004,-.008
189544,.002,.024,-.022
189556,.001,.033,-.031
189577,-.012,.029,-.024
189596,.001,.018,-.027
189615,.024,.010,-.036
189640,.017,-.005,-.034
189653,-.011,-.028,-.019
189673,-.031,-.044,-.014
189693,-.039,-.054,-.014
189719,-.045,-.055,-.002
189732,-.053,-.049,.013
189755,-.040,-.043,.021
189776,-.018,-.029,.024
189791,-.007,-.013,.020
189829,-.023,-.015,.019
189841,-.022,-.013,.020
189850,-.011,-.007,.031
189873,-.016,-.005,.048
189890,-.023,-.009,.056
189905,-.006,-.007,.061
189928,.038,-.004,.066
189947,.057,.001,.064
189965,.026,-.015,.058
189984,-.020,-.032,.039
190004,-.036,-.040,.014
190023,-.039,-.048,.006
190045,-.005,-.044,.006
190064,.030,-.037,.005
190080,.024,-.039,-.001
190100,.002,-.049,-.003
190123,-.007,-.053,-.002
190143,.005,-.046,-.001
190162,.021,-.043,-.002
190180,.022,-.038,-.001
190199,.018,-.029,-.002
190220,.024,-.022,.002
190239,.027,-.010,.009
190259,.015,-.006,.013
190278,-.005,.002,.013
190303,-.005,.013,.011
190317,-.000,.022,.011
190337,.015,.024,.017
190354,.030,.031,.024
190380,.035,.037,.021
190395,.018,.026,.013
190414,.013,.015,.004
190433,.030,.012,.008
190452,.028,.009,.015
190478,.004,-.001,.015
190491,.001,-.007,.011
190512,.028,.002,.009
190536,.055,.018,.004
190549,.049,.021,-.001
190574,.019,.022,.002
190590,.024,.033,-.007
190614,.048,.044,-.018
190634,.060,.049,-.024
190647,.059,.046,-.025
190668,.039,.042,-.029
190687,.023,.039,-.031
190705,.023,.037,-.038
190725,.037,.044,-.039
190747,.052,.049,-.035
190770,.046,.043,-.035
190788,.033,.035,-.038
190814,.023,.028,-.038
190830,.024,.032,-.039
190847,.016,.027,-.040
190863,.004,.023,-.042
190879,.002,.016,-.041
190906,.004,.011,-.044
190920,-.004,-.001,-.029
190941,-.023,-.011,-.009
190965,-.028,-.022,.011
190978,-.012,-.024,.024
190997,-.012,-.020,.019
191023,-.039,-.020,-.002
191038,-.051,-.018,-.022
191061,-.023,-.001,-.035
191074,.028,.017,-.034
191099,.040,.028,-.028
191115,.016,.020,-.031
191138,.004,.011,-.041
191156,.017,.000,-.031
191175,.012,-.016,-.008
191193,-.006,-.031,-.002
191214,-.011,-.040,-.006
191233,.021,-.048,-.001
191254,.048,-.054,.002
191272,.024,-.068,-.005
191289,-.020,-.086,.003
191312,-.021,-.082,.017
191332,.012,-.060,.019
191354,.029,-.043,.006
191371,.013,-.033,-.016
191390,-.006,-.022,-.036
191416,.002,-.007,-.042
191429,.035,.004,-.047
191448,.044,.001,-.045
191465,.022,-.012,-.034
191486,-.005,-.031,-.031
191512,-.006,-.042,-.038
191526,.022,-.038,-.031
191551,.029,-.034,-.027
191573,-.000,-.034,-.031
191585,-.005,-.027,-.040
191614,.026,-.009,-.053
191622,.028,.004,-.068
191641,.010,.007,-.071
191663,.011,.012,-.060
191681,.026,.016,-.058
191703,.008,.011,-.058
191719,-.022,.006,-.057
191740,-.015,.009,-.058
191763,.018,.015,-.052
191778,.022,.012,-.025
191814,.015,.005,-.011
191821,.008,-.001,-.007
191838,.008,-.002,.009
191862,.018,-.001,.027
191875,.034,.013,.028
191896,.039,.021,.022
191921,.038,.023,.016
191934,.024,.024,.016
191954,.015,.022,.022
191973,.017,.026,.021
191993,.019,.033,.016
192013,-.001,.029,.010
192035,-.028,.029,.006
192056,-.028,.037,.003
192069,-.017,.049,.008
192096,-.031,.055,.014
192114,-.055,.049,.013
192130,-.076,.053,.015
192148,-.216,.104,.033
192169,-1.045,.294,.060
192187,-3.046,.538,.092
192206,-6.166,.400,.059
192226,-9.431,-.297,-.151
192246,-12.279,-.795,-.151
192267,-14.801,-.434,.342
192287,-16.853,-.007,.834
192308,-17.545,-.437,.796
192325,-16.922,-.742,.408
192345,-13.482,-.820,.614
192365,-5.807,-.800,.582
192385,1.068,-.815,.041
192410,4.488,-.037,-.437
192422,5.678,.668,-.292
192445,7.290,.855,.048
192461,9.716,.941,.165
192479,12.557,1.073,.048
192502,16.151,.627,-.309
192525,17.800,-.689,-.706
192538,18.171,-.376,-1.355
192571,16.174,1.210,-1.392
192586,9.935,1.153,-.735
192624,1.092,.804,-.462
192720,-14.592,-.877,.152
192735,-18.716,-1.671,.728
192743,-19.256,-1.104,1.112
192744,-18.518,-.589,1.045
192746,-16.982,-.661,.478
192747,-14.373,-.913,-.034
192779,-9.348,-.898,-.331
192842,4.311,-.733,.159
192845,5.274,.319,-.030
192866,3.374,.450,.215
192878,5.428,.541,.513
192891,8.255,.755,.280
192910,10.945,.952,-.222
192928,13.257,.865,-.532
192948,14.782,.067,-.547
192966,15.141,-.498,-.669
192986,14.223,.458,-.907
193010,11.458,.773,-.730
193026,6.645,.332,-.416
193051,1.793,.186,-.227
193068,-1.623,.056,-.151
193093,-2.666,-.213,-.044
193111,-1.202,-.145,.019
193123,.970,.177,-.107
193143,1.768,.298,-.108
193162,.965,.193,.041
193180,-.312,-.017,.131
193198,-.974,-.127,.131
193221,-.842,-.073,.132
193240,-.396,.053,.170
193259,-.092,.138,.203
193280,-.006,.147,.230
193298,.045,.082,.253
193319,.146,.005,.247
193337,.203,-.040,.235
193356,.126,-.075,.230
193376,-.073,-.112,.239
193397,-.208,-.161,.242
193416,-.186,-.175,.219
193435,-.062,-.160,.206
193452,.034,-.129,.208
193476,.052,-.114,.201
193493,.038,-.117,.184
193520,.055,-.105,.155
193538,.107,-.086,.131
193552,.116,-.073,.122
193572,.104,-.078,.109
193588,.101,-.086,.086
193610,.074,-.090,.083
193629,.045,-.100,.110
193647,.056,-.103,.125
193672,.115,-.093,.132
193692,.154,-.086,.146
193713,.110,-.092,.152
193727,.043,-.100,.153
193747,.046,-.100,.142
193790,.109,-.078,.118
193792,.121,-.050,.102
193805,.074,-.042,.087
193835,.037,-.029,.050
193845,.066,-.011,.006
193863,.109,.001,-.029
193893,.115,-.002,-.055
193900,.080,-.023,-.066
193922,.033,-.037,-.061
193942,.008,-.045,-.051
193969,.005,-.044,-.056
193981,.024,-.044,-.063
194000,.071,-.039,-.073
194020,.093,-.035,-.083
194047,.065,-.042,-.075
194062,.017,-.050,-.063
194078,.016,-.054,-.057
194104,.043,-.049,-.052
194122,.048,-.048,-.030
194138,.041,-.060,-.013
194157,.041,-.066,-.019
194175,.040,-.070,-.011
194193,.024,-.077,.006
194213,.015,-.089,.026
194233,.026,-.094,.047
194253,.023,-.094,.059
194273,.001,-.093,.076
194294,-.007,-.093,.081
194314,.011,-.086,.070
194331,.028,-.073,.061
194352,-.004,-.064,.059
194373,-.044,-.060,.056
194388,-.038,-.049,.048
194411,.005,-.022,.030
194430,.037,-.002,.013
194449,.022,.006,-.001
194465,-.006,.010,-.006
194485,-.017,.007,.000
194511,-.006,.005,.002
194526,-.000,.002,-.009
194546,-.003,-.002,-.013
194567,.012,-.007,-.007
194585,.015,-.013,-.006
194609,-.005,-.027,-.007
194622,-.012,-.035,-.006
194650,-.015,-.040,-.003
194670,-.005,-.040,.003
194689,.015,-.035,.013
194705,.017,-.027,.013
194731,-.005,-.021,.013
194744,-.016,-.011,.015
194768,-.005,.009,.005
194780,.008,.027,-.009
194805,-.000,.042,-.020
194825,-.007,.053,-.033
194841,.001,.064,-.042
194867,.013,.071,-.053
194877,.012,.068,-.068
194903,.004,.062,-.077
194921,-.011,.055,-.082
194938,-.027,.045,-.086
194957,-.014,.039,-.095
194975,.026,.034,-.101
194993,.037,.024,-.090
195013,.013,.010,-.066
195032,-.023,-.016,-.053
195051,-.043,-.029,-.049
195073,-.040,-.034,-.039
195092,-.022,-.024,-.036
195112,.006,-.012,-.038
195129,.022,-.004,-.031
195152,.043,-.002,-.023
195172,.037,-.005,-.027
195190,.017,-.009,-.028
195211,-.000,-.012,-.023
195228,.005,-.018,-.013
195247,.012,-.022,-.012
195265,.012,-.027,-.009
195288,.002,-.035,-.003
195308,-.007,-.039,-.002
195327,.011,-.039,.002
195346,.033,-.033,.000
195368,.030,-.028,.003
195383,.019,-.027,.006
195405,.033,-.024,.009
195421,.059,-.013,.014
195444,.060,-.004,.021
195466,.030,-.006,.017
195481,-.000,-.007,.009
195500,-.005,.000,-.001
195521,.002,.009,-.016
195543,.001,.015,-.020
195564,.011,.018,-.012
195579,.022,.024,-.005
195598,.024,.021,-.005
195626,.019,.013,-.007
195641,.023,.009,-.001
195666,.019,.002,.006
195676,.004,-.004,.002
195697,.004,-.005,-.002
195721,.015,.002,-.008
195757,.016,.010,-.013
195758,.006,.012,-.017
195776,-.000,.018,-.019
195799,.006,.022,-.028
195818,.016,.026,-.036
195839,.008,.020,-.034
195852,-.003,.020,-.033
195873,-.011,.016,-.030
195896,-.011,.013,-.019
195914,.004,.018,-.008
195930,.005,.027,-.002
195956,-.034,.035,.002
195970,-.143,.059,.005
195994,-.532,.115,.011
196008,-1.719,.283,.002
196027,-3.999,.401,-.018
196050,-6.988,.210,-.063
196066,-10.029,-.272,-.053
196091,-12.545,-.402,.140
196106,-14.828,-.335,.439
196125,-16.326,-.330,.695
196146,-16.583,-.518,.614
196176,-15.857,-.695,.658
196185,-12.456,-.520,1.011
196204,-5.252,-.070,.755
196224,2.646,-.280,-.196
196252,8.096,-.094,-.607
196263,9.972,.778,-.532
196280,10.138,1.084,-.239
196300,10.392,1.040,-.141
196319,13.240,.880,-.407
196340,15.753,-.586,-.724
196372,17.778,-.502,-1.329
196387,18.266,.982,-1.645
196429,14.184,1.598,-1.234
196431,5.893,1.013,-.611
196438,-2.956,.718,-.525
196541,-8.531,-.220,-.221
196555,-10.732,-.777,.521
196559,-14.463,-.206,.651
196561,-17.003,-.737,.474
196563,-18.019,-1.195,.408
196586,-17.701,-1.613,.357
196644,-15.801,-1.549,.089
196650,-11.010,-.872,-.207
196653,4.148,-.454,-.482
196670,6.465,.325,-.790
196692,5.206,.577,-.787
196711,4.557,.340,-.143
196738,6.137,.298,.263
196757,8.966,.507,.059
196769,12.132,.663,-.421
196786,14.308,.536,-.761
196809,15.353,-.021,-.838
196826,15.744,-.144,-.931
196854,14.756,.439,-.954
196873,11.709,.773,-.694
196885,6.065,.831,-.380
196909,-.292,.539,-.204
196925,-4.232,-.395,.013
196944,-3.813,-.764,.176
196972,-.446,-.217,-.337
196984,2.204,.331,-.515
197003,2.454,.550,.067
197024,.901,.281,.263
197041,-.758,-.272,-.040
197062,-1.054,-.407,-.152
197084,-.213,-.184,-.071
197105,.471,.026,.030
197119,.410,.029,.027
197139,.034,-.075,-.028
197158,-.105,-.093,-.023
197185,.028,-.042,.014
197202,.150,.004,.025
197215,.135,-.005,.022
197246,.061,-.007,.030
197257,.017,-.002,.052
197277,.004,.001,.054
197293,.016,-.004,.048
197313,.030,-.007,.058
197334,-.015,-.010,.069
197353,-.011,-.031,.069
197376,.010,-.031,.075
197392,-.004,-.043,.091
197413,-.070,-.059,.092
197432,-.102,-.070,.089
197451,-.080,-.067,.107
197473,-.084,-.055,.130
197491,-.126,-.067,.144
197511,-.148,-.073,.160
197531,-.163,-.082,.195
197552,-.179,-.090,.230
197567,-.158,-.093,.241
197586,-.115,-.075,.209
197605,-.076,-.053,.175
197633,-.050,-.034,.158
197646,.002,-.007,.140
197673,.066,.013,.107
197684,.089,.022,.083
197710,.076,.018,.063
197725,.041,.012,.049
197752,.018,.004,.045
197765,.026,.001,.052
197783,.054,.000,.058
197801,.079,.004,.065
197821,.073,.000,.065
197845,.045,-.006,.055
197862,.038,-.009,.038
197881,.037,-.004,.028
197899,.032,.000,.021
197919,.010,.004,.014
197939,.017,.009,.008
197957,.034,.020,.014
197976,.054,.023,.025
198002,.052,.032,.020
198021,.035,.026,.013
198043,.030,.022,.005
198055,.028,.024,-.006
198074,.039,.027,-.005
198100,.050,.032,.000
198118,.043,.034,-.001
198139,.030,.026,-.001
198153,.033,.022,.013
198178,.046,.022,.019
198194,.039,.009,.021
198217,.038,-.001,.026
198235,.046,-.004,.022
198250,.037,-.013,.024
198269,.026,-.024,.033
198292,.027,-.020,.037
198307,.033,-.022,.031
198327,.021,-.022,.031
198348,.034,-.017,.038
198368,.057,-.011,.034
198385,.066,-.004,.033
198403,.080,-.004,.041
198425,.068,.001,.045
198444,.029,-.011,.045
198465,-.000,-.022,.037
198484,.005,-.021,.022
198504,.035,-.013,.013
198525,.044,-.006,.013
198542,.017,-.013,.017
198562,-.014,-.017,.013
198582,-.017,-.015,.003
198600,-.027,-.005,.004
198620,-.044,.000,.000
198641,-.025,.013,-.006
198665,.018,.031,-.016
198688,.022,.046,-.029
198712,-.033,.037,-.057
198716,-.056,.029,-.086
198736,-.026,.043,-.095
198764,-.021,.048,-.091
198780,-.039,.034,-.093
198797,-.036,.024,-.091
198820,-.017,.022,-.083
198833,-.018,.002,-.075
198853,-.032,-.017,-.071
198877,-.040,-.029,-.056
198893,-.048,-.042,-.047
198912,-.051,-.044,-.058
198937,-.051,-.042,-.067
198957,-.048,-.027,-.066
198980,-.031,-.017,-.071
198990,.008,-.006,-.083
199009,.040,.001,-.084
199034,.030,-.002,-.075
199055,.012,-.010,-.074
199068,-.003,-.007,-.074
199087,-.016,.000,-.060
199109,-.001,.002,-.045
199127,.055,.012,-.035
199149,.077,.016,-.022
199172,.046,.010,-.013
199187,.004,-.005,-.014
199209,-.004,-.012,-.009
